-3046, 4203, -1157, 920485, 289.958, 
-3046, 4862, -1816, 920713, 289.594, 
-3046, 5521, -2475, 921477, 285.96, 
-3046, 6180, -3134, 921356, 274.976, 
-3046, 6839, -3793, 919928, 271.254, 
-2387, -4364, 6751, 859557, 263.085, 
-2387, -3705, 6092, 867165, 260.505, 
-2387, -3046, 5433, 874300, 261.533, 
-2387, -2387, 4774, 881319, 263.031, 
-2387, -1728, 4115, 888085, 261.406, 
-2387, -1069, 3456, 894051, 261.013, 
-2387, -410, 2797, 898623, 265.512, 
-2387, 249, 2138, 902851, 264.54, 
-2387, 908, 1479, 907403, 265.718, 
-2387, 1567, 820, 910720, 269.519, 
-2387, 2226, 161, 914093, 276.797, 
-2387, 2885, -498, 917044, 284.951, 
-2387, 3544, -1157, 919572, 289.766, 
-2387, 4203, -1816, 922406, 291.363, 
-2387, 4862, -2475, 923022, 289.132, 
-2387, 5521, -3134, 923024, 285.294, 
-2387, 6180, -3793, 922717, 273.745, 
-2387, 6839, -4452, 921466, 270.505, 
-1728, -5023, 6751, 854944, 265.864, 
-1728, -4364, 6092, 863283, 263.772, 
-1728, -3705, 5433, 870829, 266.128, 
-1728, -3046, 4774, 877825, 267.247, 
-1728, -2387, 4115, 884542, 262.432, 
-1728, -1728, 3456, 890882, 263.709, 
-1728, -1069, 2797, 896822, 262.904, 
-1728, -410, 2138, 901165, 265.512, 
-1728, 249, 1479, 905380, 266.479, 
-1728, 908, 820, 909451, 267.191, 
-1728, 1567, 161, 912808, 273.028, 
-1728, 2226, -498, 915859, 279.371, 
-1728, 2885, -1157, 919575, 288.936, 
-1728, 3544, -1816, 921390, 292.807, 
-1728, 4203, -2475, 924226, 294.252, 
-1728, 4862, -3134, 924229, 291.676, 
-1728, 5521, -3793, 924348, 282.112, 
-1728, 6180, -4452, 923816, 278.462, 
-1728, 6839, -5111, 921836, 270.385, 
-1069, -5682, 6751, 848998, 270.219, 
-1069, -5023, 6092, 858280, 265.442, 
-1069, -4364, 5433, 866454, 264.907, 
-1069, -3705, 4774, 873768, 266.653, 
-1069, -3046, 4115, 880546, 267.513, 
-1069, -2387, 3456, 887165, 266.104, 
-1069, -1728, 2797, 893769, 265.632, 
-1069, -1069, 2138, 899170, 262.936, 
-1069, -410, 1479, 903269, 266.622, 
-1069, 249, 820, 907400, 268.596, 
-1069, 908, 161, 911390, 269.547, 
-1069, 1567, -498, 914684, 277.12, 
-1069, 2226, -1157, 917404, 283.085, 
-1069, 2885, -1816, 920774, 292.85, 
-1069, 3544, -2475, 923024, 295.32, 
-1069, 4203, -3134, 925520, 294.312, 
-1069, 4862, -3793, 925433, 289.627, 
-1069, 5521, -4452, 925306, 287.076, 
-1069, 6180, -5111, 924302, 274.655, 
-1069, 6839, -5770, 922357, 275.655, 
-410, -6341, 6751, 842871, 275.263, 
-410, -5682, 6092, 852529, 273.172, 
-410, -5023, 5433, 860941, 268.088, 
-410, -4364, 4774, 868976, 266.931, 
-410, -3705, 4115, 876445, 268.586, 
-410, -3046, 3456, 882979, 268.002, 
-410, -2387, 2797, 889980, 267.773, 
-410, -1728, 2138, 895674, 265.64, 
-410, -1069, 1479, 901294, 266.862, 
-410, -410, 820, 905404, 269.689, 
-410, 249, 161, 909432, 273.255, 
-410, 908, -498, 913153, 270.427, 
-410, 1567, -1157, 916204, 280.347, 
-410, 2226, -1816, 918709, 286.271, 
-410, 2885, -2475, 922389, 296.24, 
-410, 3544, -3134, 924244, 295.489, 
-410, 4203, -3793, 926597, 291.644, 
-410, 4862, -4452, 926129, 288.772, 
-410, 5521, -5111, 926005, 281.538, 
-410, 6180, -5770, 924573, 274.332, 
-410, 6839, -6429, 922526, 274.754, 
249, -7000, 6751, 834916, 287.198, 
249, -6341, 6092, 845855, 277.404, 
249, -5682, 5433, 855355, 269.637, 
249, -5023, 4774, 863888, 267.451, 
249, -4364, 4115, 871267, 268.381, 
249, -3705, 3456, 878613, 269.137, 
249, -3046, 2797, 885456, 269.551, 
249, -2387, 2138, 891988, 269.383, 
249, -1728, 1479, 897915, 264.883, 
249, -1069, 820, 903109, 267.257, 
249, -410, 161, 907008, 269.374, 
249, 249, -498, 911017, 272.943, 
249, 908, -1157, 914358, 276.598, 
249, 1567, -1816, 917340, 282.503, 
249, 2226, -2475, 919917, 291.288, 
249, 2885, -3134, 922964, 298.187, 
249, 3544, -3793, 924840, 298.354, 
249, 4203, -4452, 927194, 291.5, 
249, 4862, -5111, 926602, 290.075, 
249, 5521, -5770, 925870, 282.553, 
249, 6180, -6429, 924144, 276.937, 
908, -7000, 6092, 837974, 285.187, 
908, -6341, 5433, 848680, 281.248, 
908, -5682, 4774, 857858, 274.677, 
908, -5023, 4115, 866171, 268.589, 
908, -4364, 3456, 873852, 269.591, 
908, -3705, 2797, 881132, 273.302, 
908, -3046, 2138, 887711, 274.684, 
908, -2387, 1479, 893820, 269.906, 
908, -1728, 820, 899577, 271.244, 
908, -1069, 161, 904505, 268.747, 
908, -410, -498, 908530, 271.455, 
908, 249, -1157, 911860, 273.067, 
908, 908, -1816, 915329, 274.909, 
908, 1567, -2475, 918157, 284.356, 
908, 2226, -3134, 920657, 293.503, 
908, 2885, -3793, 923965, 295.712, 
908, 3544, -4452, 925188, 299.197, 
908, 4203, -5111, 927658, 291.665, 
908, 4862, -5770, 926536, 287.252, 
908, 5521, -6429, 925795, 280.935, 
1567, -7000, 5433, 840732, 285.451, 
1567, -6341, 4774, 850988, 277.239, 
1567, -5682, 4115, 860163, 272.774, 
1567, -5023, 3456, 868353, 267.674, 
1567, -4364, 2797, 875763, 271.888, 
1567, -3705, 2138, 882953, 273.497, 
1567, -3046, 1479, 889527, 273.737, 
1567, -2387, 820, 895452, 270.538, 
1567, -1728, 161, 901074, 268.972, 
1567, -1069, -498, 905745, 268.206, 
1567, -410, -1157, 909513, 273.833, 
1567, 249, -1816, 912896, 277.737, 
1567, 908, -2475, 916044, 278.824, 
1567, 1567, -3134, 918846, 290.716, 
1567, 2226, -3793, 921304, 293.802, 
1567, 2885, -4452, 924178, 299.73, 
1567, 3544, -5111, 925801, 298.194, 
1567, 4203, -5770, 927460, 291.017, 
1567, 4862, -6429, 926259, 287.053, 
2226, -7000, 4774, 843317, 284.244, 
2226, -6341, 4115, 853115, 277.371, 
2226, -5682, 3456, 862075, 271.969, 
2226, -5023, 2797, 869956, 271.874, 
2226, -4364, 2138, 877616, 270.741, 
2226, -3705, 1479, 884590, 274.641, 
2226, -3046, 820, 891069, 273.747, 
2226, -2387, 161, 896746, 270.344, 
2226, -1728, -498, 901906, 266.826, 
2226, -1069, -1157, 906592, 270.396, 
2226, -410, -1816, 910040, 272.858, 
2226, 249, -2475, 913331, 276.033, 
2226, 908, -3134, 916377, 280.536, 
2226, 1567, -3793, 918787, 289.358, 
2226, 2226, -4452, 921266, 296.487, 
2226, 2885, -5111, 924137, 301.822, 
2226, 3544, -5770, 925517, 296.394, 
2226, 4203, -6429, 926981, 292.027, 
2885, -7000, 4115, 845494, 284, 
2885, -6341, 3456, 855140, 276.561, 
2885, -5682, 2797, 863882, 272.609, 
2885, -5023, 2138, 871613, 271.366, 
2885, -4364, 1479, 879172, 274.526, 
2885, -3705, 820, 885959, 275.197, 
2885, -3046, 161, 892395, 274.285, 
2885, -2387, -498, 897686, 269.745, 
2885, -1728, -1157, 903142, 270.044, 
2885, -1069, -1816, 907327, 270.402, 
2885, -410, -2475, 910626, 274.136, 
2885, 249, -3134, 913663, 277.014, 
2885, 908, -3793, 916383, 284.388, 
2885, 1567, -4452, 919040, 293.552, 
2885, 2226, -5111, 920790, 300.377, 
2885, 2885, -5770, 924027, 301.285, 
2885, 3544, -6429, 924902, 296.075, 
3544, -7000, 3456, 847130, 279.71, 
3544, -6341, 2797, 856842, 275.11, 
3544, -5682, 2138, 865404, 270.928, 
3544, -5023, 1479, 872932, 271.24, 
3544, -4364, 820, 880225, 272.827, 
3544, -3705, 161, 887173, 274.686, 
3544, -3046, -498, 893356, 272.727, 
3544, -2387, -1157, 898613, 268.851, 
3544, -1728, -1816, 903428, 268.941, 
3544, -1069, -2475, 907384, 267.718, 
3544, -410, -3134, 910631, 272.353, 
3544, 249, -3793, 913478, 280.788, 
3544, 908, -4452, 916257, 284.932, 
3544, 1567, -5111, 918529, 295.569, 
3544, 2226, -5770, 920359, 299.732, 
3544, 2885, -6429, 922931, 302.316, 
4203, -7000, 2797, 848904, 280.383, 
4203, -6341, 2138, 858064, 274.35, 
4203, -5682, 1479, 866468, 271.09, 
4203, -5023, 820, 874083, 270.508, 
4203, -4364, 161, 881370, 273.445, 
4203, -3705, -498, 888033, 274.942, 
4203, -3046, -1157, 894092, 273.126, 
4203, -2387, -1816, 899081, 265.99, 
4203, -1728, -2475, 903453, 268.528, 
4203, -1069, -3134, 907436, 269.797, 
4203, -410, -3793, 910881, 276.814, 
4203, 249, -4452, 913364, 278.187, 
4203, 908, -5111, 915460, 286.99, 
4203, 1567, -5770, 917678, 295.351, 
4203, 2226, -6429, 919597, 300.082, 
4862, -7000, 2138, 850206, 279.873, 
4862, -6341, 1479, 859341, 274.051, 
4862, -5682, 820, 867509, 269.823, 
4862, -5023, 161, 874979, 271.891, 
4862, -4364, -498, 882202, 273.771, 
4862, -3705, -1157, 888556, 274.306, 
4862, -3046, -1816, 894442, 272.163, 
4862, -2387, -2475, 898999, 266.451, 
4862, -1728, -3134, 903155, 268.813, 
4862, -1069, -3793, 906876, 269.871, 
4862, -410, -4452, 910071, 276.48, 
4862, 249, -5111, 912654, 280.92, 
4862, 908, -5770, 914439, 288.487, 
4862, 1567, -6429, 916779, 296.106, 
5521, -7000, 1479, 851235, 276.992, 
5521, -6341, 820, 860441, 270.768, 
5521, -5682, 161, 868216, 268.513, 
5521, -5023, -498, 875335, 272.565, 
5521, -4364, -1157, 882267, 274.934, 
5521, -3705, -1816, 888710, 275.993, 
5521, -3046, -2475, 894379, 272.435, 
5521, -2387, -3134, 899007, 266.563, 
5521, -1728, -3793, 902454, 268.653, 
5521, -1069, -4452, 906411, 269.454, 
5521, -410, -5111, 909142, 274.684, 
5521, 249, -5770, 911693, 283.89, 
5521, 908, -6429, 913430, 288.074, 
6180, -7000, 820, 852334, 275.047, 
6180, -6341, 161, 860942, 268.824, 
6180, -5682, -498, 868292, 268.191, 
6180, -5023, -1157, 875630, 273.768, 
6180, -4364, -1816, 882442, 274.313, 
6180, -3705, -2475, 888664, 275.867, 
6180, -3046, -3134, 894449, 268.802, 
6180, -2387, -3793, 898274, 265.397, 
6180, -1728, -4452, 901916, 268.375, 
6180, -1069, -5111, 905481, 268.369, 
6180, -410, -5770, 908127, 277.737, 
6180, 249, -6429, 910231, 285.022, 
6839, -7000, 161, 852862, 275.262, 
6839, -6341, -498, 861282, 268.485, 
6839, -5682, -1157, 868658, 267.811, 
6839, -5023, -1816, 875653, 270.942, 
6839, -4364, -2475, 882306, 273.562, 
6839, -3705, -3134, 888306, 270.711, 
6839, -3046, -3793, 893686, 268.343, 
6839, -2387, -4452, 897686, 266.091, 
6839, -1728, -5111, 901166, 266.453, 
6839, -1069, -5770, 904098, 270.118, 
6839, -410, -6429, 906506, 273.405, 
