908, -3046, 2138, 905980, 265.496, 
908, -2387, 1479, 909836, 266.484, 
908, -1728, 820, 914070, 270.728, 
908, -1069, 161, 918568, 274.479, 
908, -410, -498, 921404, 279.971, 
908, 249, -1157, 924917, 291.664, 
908, 908, -1816, 928348, 304.027, 
908, 1567, -2475, 931849, 316.258, 
908, 2226, -3134, 935223, 319.525, 
908, 2885, -3793, 938183, 322.618, 
908, 3544, -4452, 941758, 321.685, 
908, 4203, -5111, 943856, 311.633, 
908, 4862, -5770, 944190, 301.264, 
908, 5521, -6429, 943917, 288.988, 
1567, -7000, 5433, 857252, 292.141, 
1567, -6341, 4774, 868669, 284.582, 
1567, -5682, 4115, 878446, 278.521, 
1567, -5023, 3456, 886561, 278.142, 
1567, -4364, 2797, 894245, 278.633, 
1567, -3705, 2138, 901965, 273.466, 
1567, -3046, 1479, 907696, 267.116, 
1567, -2387, 820, 911416, 265.898, 
1567, -1728, 161, 915659, 271.993, 
1567, -1069, -498, 919679, 274.685, 
1567, -410, -1157, 922634, 284.581, 
1567, 249, -1816, 925721, 291.753, 
1567, 908, -2475, 929448, 304.518, 
1567, 1567, -3134, 932796, 318.237, 
1567, 2226, -3793, 936274, 320.942, 
1567, 2885, -4452, 939120, 325.619, 
1567, 3544, -5111, 942236, 323.482, 
1567, 4203, -5770, 944185, 310.939, 
1567, 4862, -6429, 944114, 299.284, 
2226, -7000, 4774, 860259, 292.069, 
2226, -6341, 4115, 870993, 283.41, 
2226, -5682, 3456, 880495, 281.682, 
2226, -5023, 2797, 888604, 278.527, 
2226, -4364, 2138, 896370, 276.646, 
2226, -3705, 1479, 903884, 270.468, 
2226, -3046, 820, 909106, 267.134, 
2226, -2387, 161, 912837, 265.743, 
2226, -1728, -498, 916736, 271.931, 
2226, -1069, -1157, 920903, 275.86, 
2226, -410, -1816, 923987, 289.876, 
2226, 249, -2475, 926884, 298.784, 
2226, 908, -3134, 930119, 311.219, 
2226, 1567, -3793, 933323, 318.06, 
2226, 2226, -4452, 936588, 322.274, 
2226, 2885, -5111, 939511, 325.86, 
2226, 3544, -5770, 942681, 316.562, 
2226, 4203, -6429, 944214, 309.265, 
2885, -7000, 4115, 862491, 289.102, 
2885, -6341, 3456, 872994, 282.766, 
2885, -5682, 2797, 882227, 279.345, 
2885, -5023, 2138, 890516, 279.662, 
2885, -4364, 1479, 897948, 278.035, 
2885, -3705, 820, 905036, 271.313, 
2885, -3046, 161, 910315, 267.205, 
2885, -2387, -498, 913846, 267.7, 
2885, -1728, -1157, 917869, 273.07, 
2885, -1069, -1816, 921642, 279.332, 
2885, -410, -2475, 924626, 287.71, 
2885, 249, -3134, 927402, 300.22, 
2885, 908, -3793, 930771, 310.137, 
2885, 1567, -4452, 933574, 320.973, 
2885, 2226, -5111, 936872, 324.337, 
2885, 2885, -5770, 939726, 323.741, 
2885, 3544, -6429, 942440, 316.962, 
3544, -7000, 3456, 864593, 290.626, 
3544, -6341, 2797, 875139, 285.25, 
3544, -5682, 2138, 884305, 281.017, 
3544, -5023, 1479, 892176, 278.942, 
3544, -4364, 820, 899861, 274.817, 
3544, -3705, 161, 906279, 271.053, 
3544, -3046, -498, 911308, 266.258, 
3544, -2387, -1157, 914865, 268.278, 
3544, -1728, -1816, 918167, 274.464, 
3544, -1069, -2475, 922126, 280.213, 
3544, -410, -3134, 924789, 293.094, 
3544, 249, -3793, 927828, 309.017, 
3544, 908, -4452, 930765, 311.847, 
3544, 1567, -5111, 933990, 320.963, 
3544, 2226, -5770, 937041, 324.33, 
3544, 2885, -6429, 939807, 323.09, 
4203, -7000, 2797, 866288, 288.797, 
4203, -6341, 2138, 876394, 282.336, 
4203, -5682, 1479, 885529, 279.956, 
4203, -5023, 820, 893523, 278.113, 
4203, -4364, 161, 900500, 277.029, 
4203, -3705, -498, 907230, 269.408, 
4203, -3046, -1157, 911794, 265.525, 
4203, -2387, -1816, 915125, 269.994, 
4203, -1728, -2475, 918467, 273.62, 
4203, -1069, -3134, 922217, 281.77, 
4203, -410, -3793, 924926, 293.512, 
4203, 249, -4452, 927809, 307.748, 
4203, 908, -5111, 930688, 315.335, 
4203, 1567, -5770, 933856, 324.604, 
4203, 2226, -6429, 936615, 323.263, 
4862, -7000, 2138, 868116, 288.241, 
4862, -6341, 1479, 878169, 284.356, 
4862, -5682, 820, 886645, 281.625, 
4862, -5023, 161, 894125, 277.562, 
4862, -4364, -498, 901534, 275.334, 
4862, -3705, -1157, 907867, 268.307, 
4862, -3046, -1816, 912240, 266.316, 
4862, -2387, -2475, 915236, 268.671, 
4862, -1728, -3134, 918550, 277.306, 
4862, -1069, -3793, 922203, 285.558, 
4862, -410, -4452, 924821, 296.847, 
4862, 249, -5111, 927629, 309.15, 
4862, 908, -5770, 930630, 318.964, 
4862, 1567, -6429, 933453, 326.816, 
5521, -7000, 1479, 869491, 288.032, 
5521, -6341, 820, 879063, 281.76, 
5521, -5682, 161, 887745, 280.364, 
5521, -5023, -498, 895170, 278.599, 
5521, -4364, -1157, 901916, 273.134, 
5521, -3705, -1816, 908168, 269.025, 
5521, -3046, -2475, 912275, 262.961, 
5521, -2387, -3134, 914987, 267.1, 
5521, -1728, -3793, 918406, 276.601, 
5521, -1069, -4452, 921962, 286.376, 
5521, -410, -5111, 924365, 299.383, 
5521, 249, -5770, 927020, 311.478, 
5521, 908, -6429, 930282, 318.776, 
6180, -7000, 820, 870541, 288.188, 
6180, -6341, 161, 880080, 280.886, 
6180, -5682, -498, 888297, 279.51, 
6180, -5023, -1157, 895268, 276.472, 
6180, -4364, -1816, 902142, 273.577, 
6180, -3705, -2475, 908039, 266.027, 
6180, -3046, -3134, 911945, 264.042, 
6180, -2387, -3793, 914467, 272.297, 
6180, -1728, -4452, 918043, 280.931, 
6180, -1069, -5111, 921178, 289.423, 
6180, -410, -5770, 923591, 299.671, 
6180, 249, -6429, 926395, 312.776, 
6839, -7000, 161, 871337, 286.139, 
6839, -6341, -498, 880675, 279.66, 
6839, -5682, -1157, 888644, 279.16, 
6839, -5023, -1816, 895780, 275.289, 
6839, -4364, -2475, 901963, 270.171, 
6839, -3705, -3134, 907677, 265.442, 
6839, -3046, -3793, 911456, 262.126, 
6839, -2387, -4452, 913881, 269.755, 
6839, -1728, -5111, 917105, 279.703, 
6839, -1069, -5770, 920526, 288.894, 
6839, -410, -6429, 922854, 304.337, 
